gene;004 Control R_2016_10_19;008 Control R_2016_10_20;
Abtb1;1.23398765454834E-06;1.71365220894898E-06;
Podxl2;0.0000105538417823213;0.0000231751884698256;
Mcm2;2.75611194188387E-06;1.11099693829361E-06;
Tpra1;4.82358248590786E-06;3.36673604898788E-06;
Prr20e;0;0;
Plxna1;0.0000279966747939822;0.0000404856283043287;
Chchd6;6.84053891541816E-06;5.67871721652723E-06;
Txnrd3;2.76281279380916E-07;2.59578723900376E-09;
Vom1r90;0;0;
LOC102547820;0;0;
Vom1r92;0;0;
Vom1r93;0;0;
Vom1r94;0;0;
Vom1r95;0;0;
Vom1r96;0;0;
Vom1r97;0;0;
Vom1r98;0;0;
Vom1r99;0;0;
Vom1r100;0;0;
Vom1r103;0;0;
Vom1r104;0;0;
LOC685964;0;0;
Chst13;0;0;
Uroc1;0;0;
Zxdc;5.07563760832813E-06;3.13527835351004E-06;
Cfap100;2.34890632488588E-06;3.14522887125956E-07;
Klf15;0.0000321146060271429;0.0000227365004264339;
LOC108350819;3.81433109593055E-08;7.52778299311092E-08;
Nup210;1.86592953611738E-07;9.52221285507881E-07;
Hdac11;1.68964558546761E-06;3.72149363831839E-06;
Fbln2;0.0000145155916206081;0.0000087612145628442;
Wnt7a;0.0000155949442307269;0.0000149192871561741;
Chchd4;4.65863843851627E-06;6.95324875087808E-06;
Tmem43;0.0000224921826624359;9.05410588964513E-06;
Xpc;6.04365298645754E-06;4.13249328449399E-06;
Lsm3;8.06164031626404E-07;6.42889972859932E-07;
Iqsec1;0.0000838884807027711;0.000061054213754988;
Slc41a3;1.91386639989056E-06;1.26933995987284E-06;
Aldh1l1;6.45137405360363E-06;2.32020116046286E-06;
Grip2;2.07210959535687E-07;2.92026064387923E-07;
Slc6a6;1.76077770590524E-06;2.95443850919278E-06;
Ccdc174;1.82727077500997E-06;2.46037367136906E-06;
RGD1560289;2.89682983231483E-07;7.74409859636123E-08;
Fgd5;1.23914215602933E-06;5.12321874738043E-06;
Nr2c2;9.11779766971833E-06;9.45558764927771E-06;
Mrps25;6.56477308618535E-06;7.63247974508407E-06;
Rbsn;0.0000143346686186255;0.0000153177404973612;
Trh;2.43807920050696E-07;0;
Prickle2;0.0000204386292724106;0.0000254439065167149;
Adamts9;7.89927351961294E-06;1.62106913075785E-06;
Magi1;0.0000147068236255527;0.0000114050238657695;
LOC100361920;0.0000385938143887438;0.0000635249705753131;
Slc25a26;2.75250379084718E-07;1.36408619409647E-06;
Lrig1;0.0000132429452049524;8.17283612200335E-06;
Kbtbd8;0.0000013700664936464;1.81791632971563E-06;
Suclg2;9.50850888197716E-06;7.89595214984295E-06;
Fam19a1;0;9.55682335159886E-07;
Fam19a4;3.71124106631081E-08;0;
Eogt;9.06161360357557E-07;8.4838979594773E-07;
Tmf1;0.0000485579812016403;0.0000366153095309741;
Uba3;9.80386181683773E-07;1.60506177611732E-06;
Arl6ip5;0.0000199937957946014;0.0000270355567254307;
Lmod3;3.24733593302196E-08;1.01235702321146E-07;
Frmd4b;0.0000127661538179611;3.65270527648479E-06;
Mitf;2.73446303566373E-06;1.16464320789968E-06;
LOC100363436;0;0;
Foxp1;1.84221882930484E-06;0.0000017932563509451;
Eif4e3;1.55408219651765E-06;0.0000022808317206713;
Gpr27;1.19017439195995E-06;4.66030335642476E-06;
Ier3ip1;1.19068984210805E-07;5.4511532019079E-08;
Prok2;0;0;
Rybp;0.0000022195283377131;4.39769621407887E-06;
Shq1;1.35408753905534E-06;8.43630852676223E-07;
Gxylt2;6.85548696971303E-08;0;
Ppp4r2;5.96118096276174E-06;5.00424516559275E-06;
Pdzrn3;0.0000498012469588544;0.0000346329933427882;
LOC500273;3.8761851137024E-07;4.59021710097165E-07;
Cntn3;0;4.33929100120129E-07;
LOC108350822;0;0;
Cntn6;0;2.25400858586826E-07;
Cntn4;7.21630207338213E-08;1.75648269839254E-07;
Il5ra;0;0;
Trnt1;3.05661937822543E-07;2.10215503238654E-06;
Crbn;2.69580427455632E-07;2.02904035848794E-07;
Lrrn1;0.0000242704856733765;0.0000501445526206617;
Setmar;5.95860371202125E-07;1.11489061915211E-06;
Sumf1;1.12368132285521E-06;1.54016709514223E-06;
Itpr1;2.84167666646826E-06;0.0000030400994880799;
Bhlhe40;0.0000124125550163653;0.0000239656056841022;
Arl8b;5.62304566560898E-06;8.70843355565113E-06;
Edem1;4.83698418975842E-06;2.80085443088506E-06;
Grm7;1.26285286284187E-06;0.0000106738771267834;
Lmcd1;2.31437116496327E-07;8.4795716474123E-07;
Ssuh2;0;0;
Cav3;3.73701357371575E-07;1.68726170535244E-07;
Oxtr;8.71110750286843E-08;2.6217451113938E-07;
Rad18;6.66992491639749E-07;9.77746526691418E-07;
Srgap3;0.0000127620302167763;0.0000130256603653208;
Thumpd3;8.24514056898719E-06;0.0000105644214315388;
Setd5;8.91419486121933E-06;8.87889025101238E-06;
Lhfpl4;0.0000233988594729415;0.000016220641825328;
Mtmr14;1.36181929127682E-06;2.04115403226996E-06;
Cpne9;1.44326041467642E-08;0;
Brpf1;0.0000101950884792446;6.39385660087277E-06;
Ogg1;1.50872258348496E-06;3.56920745363017E-07;
Camk1;4.55245570800793E-06;6.04861689808527E-06;
Tada3;0.0000052916112203815;0.0000068312467506449;
Arpc4;0.0000538464997211332;0.0000336902899438233;
Ttll3;8.58224496584375E-07;6.80096256618986E-07;
Rpusd3;6.75755144157427E-07;1.15599058376967E-06;
Cidec;9.3296476805869E-08;2.34053482716839E-07;
Jagn1;0.0000124532755780651;0.0000188255143196683;
Il17re;0;2.11989291185307E-08;
Il17rc;1.94582430907268E-06;2.98948163691933E-07;
Creld1;2.20973478489923E-06;3.75047992915394E-06;
Prrt3;2.83342946409868E-06;0.0000110325283969725;
Emc3;0.0000230066019102384;0.0000161635345060699;
Fancd2;4.66997834177444E-07;9.73420214626412E-08;
Fancd2os;0;0;
Brk1;5.16274868335682E-06;9.05064483999312E-06;
Vhl;0.0000178752956859156;0.000011062379950221;
Irak2;8.18534835180774E-07;6.03953164274876E-07;
Tatdn2;0.0000125182222967256;0.0000134258442313339;
Ghrl;1.49995993096728E-07;4.56858554064662E-07;
Sec13;3.27362389057499E-06;2.88045857288117E-06;
Atp2b2;6.82301361038281E-06;0.0000198556092223463;
Slc6a11;6.34931492428008E-06;9.48284341528725E-06;
Slc6a1;0.0000185067221173365;0.000050002216953723;
Hrh1;3.81433109593055E-06;0.0000073824189077267;
LOC108350747;0;0;
Atg7;1.38398364764507E-06;1.56569233632577E-06;
Vgll4;0.000027808020039778;0.000018671497610154;
Tamm41;7.8760782629485E-07;8.8300029246778E-07;
Syn2;7.59773518297519E-07;5.29713649239368E-06;
Timp4;4.20607320848558E-06;4.51320874621454E-06;
Pparg;3.44836149078046E-07;0;
Tsen2;2.56178723605065E-06;2.39980530245898E-06;
Mkrn2os;2.57725074049362E-09;0;
Mkrn2;4.04679911272308E-06;5.29929964842618E-06;
Raf1;0.0000021788077760133;2.64813561499034E-06;
Tmem40;0;0;
Cand2;9.41933600635608E-06;0.0000065491712040065;
Rpl32;0.0000160624575150524;0.000019995349102046;
Efcab12;7.68020720667099E-08;0;
Mbd4;2.34735997444159E-06;1.43114403110407E-06;
Ift122;2.63910475826546E-06;2.87526699840317E-06;
Rho;0;0;
H1foo;0;0;
Plxnd1;0.0000112218651742573;3.46451070165702E-06;
Tmcc1;0.0000143990998871378;0.0000190474541286031;
Fam21c;0.0000207370749081597;0.0000249770974449007;
LOC102548151;6.23694679199456E-08;3.67736525525533E-08;
Zfand4;5.83025662514466E-06;2.37384743006894E-06;
March8;3.13187509984784E-06;1.13911796671615E-06;
Alox5;0;1.60073546405232E-08;
Olr823;0;0;
Olr824;0;0;
Olr825;0;0;
Olr826;0;0;
Olr827;0;0;
Olr828;0;0;
Olr829;0;0;
Olr830;2.57725074049362E-08;0;
Olr831;0;0;
Olr832;0;0;
Zfp422;0.00001126722478729;0.0000138744827924751;
Rassf4;0.000027593592778169;3.61247057428024E-06;
LOC500300;1.75356140383185E-06;1.57045127959727E-07;
Tmem72;1.18553534062706E-08;0;
Cxcl12;7.16888065975705E-06;2.63861772844732E-06;
Zfp637;0.0000118275190982733;0.0000196371304630634;
LOC100909657;4.19473330522741E-06;6.17407994797045E-06;
Hnrnpf;0.000140523565725118;0.0000883575691972426;
Fxyd4;7.21630207338213E-09;1.73052482600251E-08;
LOC685069;7.78329723629073E-08;6.14336313230891E-08;
Rasgef1a;7.42763663410261E-07;6.32420297662617E-06;
Csgalnact2;1.36542744231352E-06;6.26449987012908E-07;
Ret;9.05800545253888E-06;4.70616226431382E-06;
Bms1;5.75654725396655E-06;4.56252870375561E-06;
Zfp9;2.10406750453899E-06;3.02971633912389E-06;
Ankrd26;2.35869987769976E-06;2.60357460072077E-06;
Cacna1c;3.28754104457366E-06;5.78254870608738E-06;
Dcp1b;3.03754772274578E-06;5.01549357696177E-06;
Cacna2d4;0;0;
Lrtm2;1.56593754992392E-06;2.46123893378207E-06;
Adipor2;3.31846805345958E-06;2.63861772844732E-06;
Wnt5b;1.47934192504333E-06;3.67303894319032E-07;
Fbxl14;0.0000238019414887547;0.0000114742448588096;
Erc1;0.0000122955478327469;0.000021760917055775;
Rad52;1.08296076115541E-06;5.21753235039756E-07;
Wnk1;0.0000823555319623255;0.000044489630120492;
Ninj2;0;0;
B4galnt3;0;0;
Ccdc77;2.8659028234289E-07;4.63780653368672E-07;
Kdm5a;0.0000127439894615928;6.50028387767192E-06;
Il17ra;0.0000194561812901344;9.26782570565644E-06;
Cecr6;1.49686723007869E-06;6.90998563022802E-06;
Cecr5;2.31385571481517E-06;2.13070869201559E-06;
Cecr2;5.13491437535949E-06;1.37014303098748E-06;
Slc25a18;9.46057201820398E-06;5.33823645701124E-06;
Atp6v1e1;2.66230001492991E-06;8.41943590970871E-06;
Bcl2l13;9.60850621070831E-06;0.0000096576264227135;
Bid;3.66485055298192E-06;4.56988343426612E-06;
Mical3;0.000011658966899845;7.36684418429268E-06;
Pex26;1.88757844233752E-06;1.73787955651302E-06;
Tuba8;2.19272493001197E-06;3.68818103541785E-06;
Usp18;1.40820980460571E-06;2.72557660095395E-07;
Slc6a13;3.84010360333549E-06;6.14336313230891E-08;
Slc6a12;4.62358782844555E-07;2.76883972160401E-08;
Iqsec3;3.13032874940355E-06;0.0000202086362868508;
Mug2;0;0;
A2m;0.0000816431798576531;0.0000198430629173577;
LOC103692213;0;0;
LOC100911545;0.0000841080624658612;0.0000219845873895358;
LOC297568;0;0;
LOC100911784;0;0;
Mug1;0;0;
LOC100911870;0;0;
Cpamd8;0;0;
Klrg1;0;0;
M6pr;2.69889697544492E-06;2.16056024526413E-06;
Phc1;8.80337307937811E-06;7.91195950448347E-06;
Rimklb;5.18078943854027E-06;0.0000064842765230314;
Mfap5;3.71124106631081E-08;0;
Aicda;0;0;
Apobec1;0.000011366706665873;6.90695721178251E-06;
Gdf3;2.53601472864572E-07;0;
Dppa3;0;0;
Nanog;0;0;
Slc2a3;5.1287289735823E-07;4.54738661152809E-06;
Foxj2;0.0000018148999714556;1.93862043632931E-06;
C3ar1;0.0000315244156075698;0.0000225102343054341;
Necap1;4.93955876923007E-06;0.0000203449151168985;
LOC102550396;0;0;
LOC100909595;8.09772182663095E-07;4.13119539087449E-06;
Clec4a2;5.09780196469638E-07;2.46167156498857E-07;
Clec4a3;2.30406216200129E-06;1.89492468447274E-06;
Clec4a1;2.57158078886453E-06;9.82938101169425E-07;
Clec4a;9.55129124426936E-07;5.46413213810292E-07;
Clec4b2;0;1.384419860802E-08;
Clec4d;0;0;
Clec4e;0;0;
Vom2r48;0;0;
LOC103690024;9.1286221228284E-07;8.08587724949672E-07;
Vom2r50;0;0;
Vom2r51;0;0;
Vom2r52;0;0;
Cd163;1.39893170193993E-06;7.83495114972636E-07;
RGD1307916;0;0;
Pex5;8.91728756210792E-07;9.69526533767906E-07;
Clstn3;3.80608389356097E-06;0.0000221939808934821;
Zfp42l;6.64930691047354E-08;0;
C1rl;2.13035546209202E-06;7.83927746179137E-07;
C1r;0.000093902130729885;0.0000256299379355101;
C1s;0.0000933794642797129;0.0000275573099604704;
Lpcat3;6.55394863307527E-06;6.59373221827606E-06;
Emg1;1.70613999020677E-06;1.55141550651125E-06;
Phb2;6.35034582457628E-06;5.18162396025801E-06;
Ptpn6;8.49668024125937E-06;3.06951841012195E-06;
Grcc10;0.0000136372645682479;0.0000163050049105956;
Atn1;0.0000294919956736166;0.0000267353106681192;
Eno2;3.54629701891922E-06;0.00002141784050902;
Lrrc23;0.0000153758779177849;0.0000037245220567639;
Spsb2;6.18952537836948E-06;3.61074004945423E-06;
Tpi1;6.46889935863898E-07;1.32861043516342E-06;
Usp5;0.0000141733327222706;0.0000157166264697548;
Cdca3;2.43859465065506E-06;3.68601787938534E-07;
Gnb3;3.06177387970642E-07;8.69588725066261E-08;
P3h3;9.25748465985308E-07;2.29727170651833E-07;
Gpr162;6.02251953038549E-06;0.0000237514532368844;
Cd4;0.0000206546028844639;9.26263413117843E-06;
Lag3;0;0;
Ptms;3.71794191823609E-06;4.51320874621454E-06;
Mlf2;0.0000164614159296808;0.0000193805801576086;
Cops7a;0.0000207762491194152;0.0000157512369662748;
Pianp;1.94324705833219E-06;3.77730306395697E-06;
Zfp384;2.43240924887787E-06;2.12075817426607E-06;
Ing4;2.72827763388654E-06;3.23910984307019E-06;
Acrbp;5.16481048394921E-07;0;
Lpar5;2.88600537920475E-06;1.56179865546726E-06;
Chd4;0.0000189257830877408;0.0000142846171762377;
Nop2;5.58026330331678E-06;4.65727493797925E-06;
Iffo1;7.37866887003323E-06;3.27674875803575E-06;
Gapdh;4.91017811078844E-06;0.0000059339696283626;
Ncapd2;2.33498917088722E-07;5.00121674714725E-07;
Mrpl51;0.00000605653924016;6.47908494855339E-06;
Vamp1;1.34017038505668E-07;1.53843657031623E-06;
Tapbpl;7.64567204674837E-06;3.26376982184073E-06;
Cd27;4.12360118478979E-08;0;
Tuba3a;0;0;
Ltbr;6.36993293020403E-06;3.21920880757117E-06;
Scnn1a;5.15450148098724E-08;4.7589432715069E-07;
Tnfrsf1a;0.0000126780118426362;0.0000088295702934713;
Plekhg6;6.07406454519536E-06;2.24708648656425E-06;
Cd9;0.0000313713269135845;0.0000106024929777108;
Vwf;5.18233578898457E-06;1.70759537205797E-06;
Ano2;0;0;
Ntf3;1.45460031793459E-06;7.28248109902506E-06;
LOC100363712;5.25759151060698E-08;1.18540950581171E-07;
Kcna5;6.83486896378908E-07;4.03212284458584E-07;
Kcna1;0.0000164557459780517;0.0000381264903352808;
Kcna6;6.01066417697922E-06;0.0000183941810067871;
LOC103690194;0;0;
Ndufa9;0.0000201443072378462;0.0000233620851510338;
Akap3;3.74732257667772E-07;1.19752317959373E-06;
Dyrk4;0;7.52778299311092E-08;
Rad51ap1;8.45338242881907E-08;5.1050482367074E-08;
RGD1311164;1.92829900403732E-06;7.14706753139036E-07;
Fgf6;0;0;
Fgf23;0;0;
Tigar;1.98087491914339E-06;8.87326604532787E-07;
Ccnd2;0.0000166928530461771;0.0000163703322227772;
Parp11;1.39377720045895E-06;1.63923964143087E-06;
Cracr2a;8.4018374140092E-08;0;
Prmt8;1.77881846108869E-06;3.81797039736803E-06;
Tspan11;7.16475705857226E-07;2.46599787705357E-07;
Tspan9;2.49580961709402E-06;1.28448205210036E-06;
Senp18;0;0;
Senp17;0;0;
LOC683408;8.35029239919933E-08;0;
LOC102555303;0;3.98020709980577E-08;
LOC103692234;3.86587611074043E-08;6.31641561490916E-08;
LOC689519;3.96896614036017E-08;1.94684042925282E-08;
Tead4;1.32470688061372E-07;5.62420568450815E-08;
Tulp3;3.25661403568773E-06;2.78657760107054E-06;
Foxm1;3.50712280766371E-06;1.34807883945595E-06;
LOC100362909;6.37096383050023E-07;0;
Nrip2;4.32978124402928E-07;3.00246057311435E-07;
Itfg2;2.51539672272177E-07;2.24968227380326E-07;
Fkbp4;0.0000123068877360051;0.0000180878781125847;
Pzp;6.08231174756494E-08;2.72990291301896E-07;
A2ml1;0;0;
Klrb1a;0;0;
Klrb1b;0;0;
LOC500331;0;0;
LOC100910725;0;0;
LOC689757;4.69059634769839E-08;1.384419860802E-08;
Clec2d;0;1.06427276799154E-07;
Clec2dl1;1.75768500501664E-07;1.57910390372729E-07;
Clec2d2;4.845231392128E-08;1.94684042925282E-08;
LOC689800;6.28333730532344E-07;8.39304540611217E-08;
Klrb1c;0;0;
LOC108348110;0;0;
Ly49i7;0;0;
Klrb1;0;2.07662979120301E-08;
Clec2h;0;0;
Clec2e;0;0;
Clec2g;3.60969738713536E-06;2.50147363598662E-06;
LOC108350772;0;0;
Cd69;0;0;
RGD1564770;0;0;
Clec12a;9.50490073094047E-07;6.12173157198388E-07;
Chtop;0.0000257364258945693;0.0000285497659481829;
Clec12b;0;0;
Clec1b;0;0;
Clec9a;0;0;
Clec1a;3.55660602188119E-08;1.93818780512281E-07;
Clec7a;9.74200779906588E-08;0;
Olr1;3.81433109593055E-08;0;
Tmem52b;0;0;
Gabarapl1;0.0000056946932361947;0.0000155349213630245;
Klre1;0;0;
Klrd1;0;0;
Klrk1;0;0;
Klrc3;0;0;
Klrc2;0;0;
Klrc1;0;0;
Klri1;0;0;
Klri2;0;0;
Klrh1;0;0;
LOC690020;0;0;
Ly49si1;0;0;
LOC100910264;0;0;
Ly49si2;0;0;
Ly49si3;0;0;
LOC690097;0;0;
LOC502907;0;0;
LOC100910679;0;0;
LOC497796;0;0;
LOC690127;0;0;
Ly49s5;0;0;
Ly49i5;0;0;
Klra22;0;0;
Ly49s6;0;0;
Ly49s4;0;0;
Ly49i4;0;0;
LOC108350775;0;0;
Ly49i3;0;0;
Ly49i2;0;0;
Klra2;0;0;
LOC502908;0;0;
Klra5;0;0;
LOC100911272;0;0;
Klra1;1.32470688061372E-07;0;
Magohb;2.1803541264576E-07;5.06611142812234E-07;
Styk1;0;1.18540950581171E-07;
Ybx3;7.57711717705124E-07;1.35846198841197E-07;
LOC690326;0;0;
Tas2r130;0;0;
Tas2r107;0;0;
Tas2r106;0;0;
Tas2r104;0;0;
Tas2r105;0;0;
Tas2r114;0;0;
Prb1;0;0;
Prpmp5;0;0;
Prr21;0;0;
Prp2;0;0;
LOC690418;0;0;
RGD1559532;0;0;
Prp15;0;0;
RGD1306750;0;0;
Tas2r120;0;0;
Tas2r121;0;0;
LOC100362996;0;0;
Tas2r124;0;0;
Tas2r102;0;0;
Tas2r13;0;0;
Tas2r136;0;0;
Tas2r117;0;0;
Tas2r109;0;0;
Tas2r145;0;0;
Tas2r129;0;0;
LOC100360076;0;0;
Tas2r125;0;0;
Tas2r113;0;0;
Tas2r110;0;0;
Tas2r116;0;0;
Tas2r123;0;0;
Tas2r103;0;0;
Tas2r140;0;0;
Smim10l1;6.53642332803992E-06;5.63545409587717E-06;
LOC100363344;0;0;
Grpcb;0;0;
Kap;0;0;
LOC108348238;0;0;
Etv6;6.39931358864566E-06;3.76951570223996E-06;
Bcl2l14;1.38656089838556E-07;2.5525241183537E-08;
Lrp6;6.13024861133812E-06;5.45547951397291E-06;
Mansc1;0.0000110801163835301;4.11042909296246E-06;
Borcs5;3.58547123017472E-06;2.03985613865045E-06;
Dusp16;9.65077312285241E-06;0.0000062748830190851;
Crebl2;2.59477604552897E-06;2.10258766359305E-06;
Gpr19;0.0000198412225507641;0.0000115521184759797;
Cdkn1b;0.0000191474266514233;0.0000205305139044872;
Apold1;4.32978124402928E-08;2.39677688401347E-07;
Ddx47;3.16537935947426E-06;2.30159801858333E-06;
Gprc5a;7.15444805561029E-07;2.99813426104934E-07;
Gprc5d;0;0;
Hebp1;6.85548696971303E-06;0.0000136123082813357;
Fam234b;5.33903263400658E-06;7.18470644635592E-06;
Gsg1;0;2.72557660095395E-08;
Pbp2;0;0;
Emp1;0.0000031097107434796;9.49625498268877E-07;
Grin2b;0.0000141867344261211;0.0000702333500633118;
LOC100912259;4.27823622921941E-08;3.37452341070489E-08;
RGD1560652;6.3400368216143E-08;0;
LOC100912450;1.01543679175448E-07;3.46104965200502E-08;
LOC100912489;0.0000163449241962105;0.0000114811669581136;
LOC103690002;1.09533156470978E-06;1.32904306636992E-06;
Wbp11l1;4.13184838715937E-06;3.35808342485787E-06;
LOC100912527;1.23708035543693E-07;5.97031064970866E-08;
LOC100912564;0.0000177634430037782;0.0000121690505764496;
LOC100912609;3.29888094783183E-08;0;
LOC500350;0;0;
Atf7ip;0.000031729049316365;0.0000273115754351781;
Plbd1;3.56382232395457E-06;3.92093662451518E-06;
Gucy2c;0;0;
RGD1562378;0.000101139050809191;0.0000846940481405953;
H2afj;0.0000014911972784496;1.01019386717896E-06;
Wbp11;3.85865980866704E-06;3.15301623297657E-06;
LOC103690365;1.51026893392926E-07;0;
Hist2h4a;0.0000161248269829723;0.0000121543411154286;
LOC500354;0;0;
LOC108348150;6.85548696971303E-08;1.60073546405232E-08;
Art4;0;0;
Mgp;2.71332957959168E-06;0.0000052430575915811;
Erp27;0;0;
Arhgdib;0.0000100378761840745;4.23286372440214E-06;
Pde6h;9.67499927981305E-07;1.33250411602193E-07;
Rerg;8.61317197472968E-07;8.41727275367621E-06;
Ptpro;4.29988513543955E-06;0.0000057972581671084;
Eps8;2.64529016004265E-06;1.92044992565628E-06;
Strap;7.38536972195852E-06;7.39756099995423E-06;
Dera;9.26418551177837E-06;4.15758589447103E-06;
Slc15a5;0;0;
Mgst1;0.0000134511870647843;8.12438142687528E-06;
Igbp1b;9.43273771020665E-08;7.86956164624641E-07;
Lmo3;2.8659028234289E-07;2.07836031602901E-06;
LOC100910575;2.10355205439089E-06;0.0000019312657058188;
Rergl;0;0;
Pik3c2g;1.71644899316875E-07;0;
Plcz1;0;0;
Capza3;0;0;
Plekha5;1.77881846108869E-06;2.24016438726024E-06;
Aebp2;0.0000006463744857158;1.25030418678681E-07;
Pde3a;3.24218143154097E-07;2.65635560791385E-07;
Slco1c1;1.11852682137423E-07;1.11316009432611E-06;
Slco1b2;0;0;
Slco1a2;3.72155006927278E-07;0;
LOC108348191;5.68026063204794E-07;9.03766590379811E-07;
Slco1a1;0;0;
Slc21a4;0;0;
Slco1a6;0;0;
Slco1a5;0;0;
Iapp;0;0;
Pyroxd1;1.48088827548763E-06;6.59762589913457E-07;
Recql;1.49738268022679E-06;1.26804206625333E-06;
Golt1b;7.38640062225471E-07;1.34764620824945E-06;
Spx;0;0;
Gys2;0;0;
Ldhb;0.0000583417404627022;0.0000712733954837393;
Kcnj8;2.23189914126747E-07;1.8646405000177E-07;
Abcc9;0;0;
Cmas;2.84786206824545E-06;3.72971363124191E-06;
RGD1561551;9.63891776944614E-08;0;
St8sia1;4.2421547188525E-07;1.12873481776013E-06;
C2cd5;1.59480275821745E-06;1.84733525175767E-06;
Etnk1;9.26418551177837E-06;0.0000143875834033848;
Sox5;1.66954302969176E-06;2.30505906823534E-06;
Bcat1;0.0000251354110218861;0.0000761556386490989;
Lrmp;6.78332394897921E-07;6.80096256618986E-07;
Casc1;0.0000050091445392234;9.76016001865415E-07;
Lyrm5;1.27934726758103E-06;9.09823427270819E-07;
Kras;2.80456425580515E-06;3.05437631789443E-06;
Lmntd1;5.61840661427609E-08;5.19157447800753E-08;
Tuba3b;5.46377156984647E-08;4.49936454760652E-08;
Rassf8;0.0000117244290686535;5.56363731559807E-06;
LOC100912509;1.78861201390257E-07;0;
Bhlhe41;7.87968641398519E-06;2.64640509016433E-06;
Sspn;3.16125575828947E-06;2.48979259341111E-06;
Itpr2;6.46477575745419E-06;0.0000023483221888854;
Asun;0.0000023818951343642;1.93775517391631E-06;
Fgfr1op2;1.94530885892458E-06;2.25530647948777E-06;
Tm7sf3;6.80445740505125E-06;4.70053805862931E-06;
Med21;1.44068316393593E-06;2.43701158621803E-06;
Stk38l;2.59426059538087E-06;2.61871669294829E-06;
Arntl2;9.4121197042827E-07;1.2459778747218E-07;
LOC102555341;1.17264908692459E-06;1.33683042808693E-07;
Smco2;0;0;
Ppfibp1;5.58490235464967E-06;1.80969633679212E-06;
LOC690784;3.25249043450294E-07;1.65265120883239E-07;
Rep15;0;0;
Mrps35;4.01793390442955E-06;3.81364408530303E-06;
Mansc4;9.33995668354888E-07;4.37822780978635E-07;
Klhl42;4.28442163099659E-06;2.04418245071546E-06;
Pthlh;8.55647245843882E-08;8.6180136334925E-07;
Ccdc91;1.15718558248163E-06;5.92704752905859E-07;
Far2;0;6.17797362882896E-07;
Ergic2;2.21643563682451E-08;9.90725462886437E-08;
Tmtc1;6.23694679199456E-08;2.75586078540899E-07;
Rps4y2;0.0000033916619744896;1.80407213110761E-06;
LOC686774;0.0000043622546033595;2.59405671417776E-06;
Caprin2;1.97056591618142E-06;1.19276423632223E-06;
Fam60a;4.74214136250826E-08;3.46104965200502E-09;
Dennd5b;7.91215977331541E-06;7.91282476689647E-06;
Etfbkmt;3.66948960431481E-06;7.6532460429961E-07;
Amn1;1.60356541073513E-06;2.58497145884124E-06;
RGD1309621;0.0000416561037185983;0.0000216155529703908;
Bicd1;4.90141545827076E-06;0.0000133289348410778;
